0,0.693187,-0.322287,0.579584,0.008147,0.00662,0.007037 
0,0.740039,-0.323124,0.582451,0.008848,0.00546,0.005706 
1,0.769888,-0.327850,0.581069,0.006183,0.008044,0.00759 
2,0.824113,-0.330593,0.583247,0.008009,0.008456,0.007452 
3,0.866740,-0.333885,0.585018,0.010482,0.009369,0.006942 
4,0.917686,-0.339081,0.585363,0.009993,0.012757,0.007772 
5,0.957959,-0.341007,0.588979,0.010058,0.011823,0.006429 
6,1.010738,-0.343387,0.591587,0.011446,0.012807,0.005632 
7,1.052716,-0.348864,0.593203,0.010532,0.013465,0.003696 
8,1.110626,-0.352999,0.589439,0.011719,0.015003,0.008094 
