0,1.045373,0.086779,0.613308,0.003457,0.002936, -0.010598
1,0.882270,0.095146,0.600838,3.24900000e-03,1.37900000e-03,-6.60000000e-05
2,0.719901,0.102252,0.595118,0.001325,0.001967, 0.00155
